cohort_year,days_since_first_purchase,purchase_year,num_customers,total_revenue,revenue_per_customer
2020,1007,2022,1,1655.88,1655.88
2020,1008,2022,1,10496.28,10496.28
2020,1009,2022,2,4977.86,2488.93
2020,1011,2022,1,605.72,605.72
2020,1013,2022,2,5279.92,2639.96
2020,1014,2022,1,1591.81,1591.81
2020,1015,2022,4,17796.61,4449.15
2020,1017,2022,3,4641.93,1547.31
2020,1018,2022,2,1805.57,902.79
2020,1019,2022,1,5566.67,5566.67
2020,1020,2022,1,796.48,796.48
2020,1022,2022,2,6854.43,3427.22
2020,1025,2022,1,4118.50,4118.50
2020,1027,2022,1,1763.70,1763.70
2020,1030,2022,1,83.34,83.34
2020,1032,2022,1,930.00,930.00
2020,1033,2022,1,1269.03,1269.03
2020,1034,2022,1,1460.55,1460.55
2020,1035,2022,2,5370.85,2685.43
2020,1037,2022,2,3240.99,1620.49
2020,1039,2022,1,755.16,755.16
2020,1040,2022,3,10888.09,3629.36
2020,1043,2022,1,5629.09,5629.09
2020,1044,2022,1,512.00,512.00
2020,1045,2022,2,2533.51,1266.76
2020,1046,2022,2,6268.87,3134.43
2020,1047,2022,1,341.98,341.98
2020,1048,2022,1,17594.20,17594.20
2020,1050,2022,1,3593.01,3593.01
2020,1052,2022,2,4012.21,2006.10
2020,1053,2022,2,11264.75,5632.38
2020,1055,2022,1,5629.09,5629.09
2020,1056,2022,1,1345.94,1345.94
2020,1059,2022,1,116.00,116.00
2020,1063,2022,2,1225.52,612.76
2020,1066,2022,2,7194.03,3597.02
2020,1067,2022,1,34.78,34.78
2020,1070,2022,1,2464.45,2464.45
2020,1072,2022,1,483.30,483.30
2020,1074,2022,1,1357.60,1357.60
2020,1076,2022,1,825.77,825.77
2020,1079,2022,1,10015.44,10015.44
2020,1082,2022,1,8497.69,8497.69
2020,1093,2022,1,813.92,813.92
2020,770,2023,1,3305.32,3305.32
2020,775,2023,1,948.66,948.66
2020,779,2023,1,1604.84,1604.84
2020,781,2023,1,329.37,329.37
2020,782,2023,1,4759.92,4759.92
2020,791,2023,1,484.11,484.11
2020,807,2023,1,882.80,882.80
2020,809,2023,1,698.00,698.00
2020,814,2023,1,32.00,32.00
2020,817,2023,1,40.31,40.31
2020,820,2023,1,3870.13,3870.13
2020,824,2023,3,6952.20,2317.40
2020,830,2023,1,68.35,68.35
2020,834,2023,1,1040.50,1040.50
2020,837,2023,1,17893.24,17893.24
2020,839,2023,2,105.81,52.91
2020,840,2023,1,7768.82,7768.82
2020,850,2023,1,2566.06,2566.06
2020,865,2023,1,710.72,710.72
2020,867,2023,1,392.74,392.74
2020,868,2023,1,6504.05,6504.05
2020,880,2023,1,1557.37,1557.37
2020,882,2023,1,51.11,51.11
2020,885,2023,1,1216.00,1216.00
2020,889,2023,1,2377.76,2377.76
2020,892,2023,1,22.53,22.53
2020,897,2023,2,3864.81,1932.40
2020,900,2023,2,3672.88,1836.44
2020,901,2023,2,1686.83,843.42
2020,905,2023,1,859.98,859.98
2020,906,2023,1,2411.67,2411.67
2020,912,2023,1,4847.12,4847.12
2020,913,2023,1,4637.84,4637.84
2020,918,2023,1,5093.80,5093.80
2020,919,2023,1,2060.26,2060.26
2020,921,2023,1,809.70,809.70
2020,925,2023,1,455.79,455.79
2020,928,2023,1,13792.56,13792.56
2020,932,2023,1,4158.97,4158.97
2020,934,2023,1,1065.62,1065.62
2020,936,2023,1,14872.71,14872.71
2020,938,2023,1,1093.34,1093.34
2020,940,2023,2,3503.67,1751.84
2020,941,2023,2,3434.03,1717.01
2020,944,2023,1,3627.73,3627.73
2020,947,2023,1,3131.58,3131.58
2020,948,2023,1,2792.94,2792.94
2020,949,2023,1,6336.03,6336.03
2020,954,2023,1,1105.28,1105.28
2020,955,2023,1,300.00,300.00
2020,959,2023,1,5352.72,5352.72
2020,963,2023,2,1026.66,513.33
2020,964,2023,2,8620.10,4310.05
2020,965,2023,1,8414.68,8414.68
2020,966,2023,2,5147.13,2573.57
2020,967,2023,1,4637.84,4637.84
2020,973,2023,3,1660.02,553.34
2020,976,2023,2,1114.44,557.22
2020,979,2023,1,1165.84,1165.84
2020,982,2023,2,5298.66,2649.33
2020,983,2023,2,9375.02,4687.51
2020,984,2023,3,12676.62,4225.54
2020,986,2023,2,1373.07,686.53
2020,987,2023,1,5352.72,5352.72
2020,988,2023,2,2977.35,1488.68
2020,992,2023,2,17483.43,8741.71
2020,994,2023,2,5381.09,2690.55
2020,995,2023,1,11724.37,11724.37
2020,996,2023,1,745.95,745.95
2020,998,2023,1,1301.82,1301.82
2020,1000,2023,1,2140.15,2140.15
2020,1001,2023,2,5757.43,2878.71
2020,1002,2023,2,719.54,359.77
2020,1003,2023,1,538.76,538.76
2020,1004,2023,1,1635.27,1635.27
2020,1006,2023,1,7341.51,7341.51
2020,1010,2023,1,4307.98,4307.98
2020,1011,2023,2,2501.09,1250.54
2020,1012,2023,2,2355.73,1177.86
2020,1013,2023,1,12124.69,12124.69
2020,1015,2023,2,3855.08,1927.54
2020,1017,2023,1,4737.75,4737.75
2020,1019,2023,1,1065.62,1065.62
2020,1020,2023,1,859.98,859.98
2020,1022,2023,2,1342.21,671.10
2020,1024,2023,1,2038.66,2038.66
2020,1026,2023,2,3032.15,1516.08
2020,1027,2023,2,15654.50,7827.25
2020,1028,2023,1,1916.95,1916.95
2020,1029,2023,1,11115.17,11115.17
2020,1031,2023,3,2881.53,960.51
2020,1032,2023,1,1762.75,1762.75
2020,1034,2023,1,932.48,932.48
2020,1035,2023,1,5619.06,5619.06
2020,1036,2023,1,428.63,428.63
2020,1037,2023,1,2192.21,2192.21
2020,1038,2023,3,15011.31,5003.77
2020,1039,2023,2,8627.71,4313.85
2020,1040,2023,1,2885.92,2885.92
2020,1041,2023,3,6363.65,2121.22
2020,1042,2023,2,1868.03,934.01
2020,1043,2023,2,1664.40,832.20
2020,1045,2023,1,6431.81,6431.81
2020,1046,2023,1,1437.75,1437.75
2020,1048,2023,1,6077.34,6077.34
2020,1049,2023,2,3486.54,1743.27
2020,1050,2023,2,1193.06,596.53
2020,1052,2023,1,887.31,887.31
2020,1054,2023,1,532.22,532.22
2020,1055,2023,1,398.93,398.93
2020,1056,2023,1,2856.02,2856.02
2020,1057,2023,2,3977.16,1988.58
2020,1058,2023,1,188.50,188.50
2020,1059,2023,1,1471.91,1471.91
2020,1061,2023,2,8215.76,4107.88
2020,1062,2023,1,218.97,218.97
2020,1063,2023,1,5619.06,5619.06
2020,1064,2023,1,975.48,975.48
2020,1065,2023,1,4495.73,4495.73
2020,1068,2023,2,2974.54,1487.27
2020,1069,2023,2,2349.47,1174.74
2020,1070,2023,3,6548.42,2182.81
2020,1071,2023,5,6469.55,1293.91
2020,1072,2023,4,2364.48,591.12
2020,1073,2023,4,17273.22,4318.31
2020,1074,2023,2,2560.16,1280.08
2020,1075,2023,3,7814.77,2604.92
2020,1076,2023,1,1699.89,1699.89
2020,1077,2023,4,13776.26,3444.06
2020,1078,2023,5,6738.83,1347.77
2020,1079,2023,1,6057.36,6057.36
2020,1080,2023,2,3552.75,1776.38
2020,1081,2023,2,1414.63,707.31
2020,1082,2023,1,1925.96,1925.96
2020,1083,2023,1,382.83,382.83
2020,1084,2023,1,879.96,879.96
2020,1085,2023,3,7078.57,2359.52
2020,1086,2023,2,452.85,226.42
2020,1087,2023,2,1930.00,965.00
2020,1088,2023,1,399.37,399.37
2020,1089,2023,1,10913.26,10913.26
2020,1090,2023,2,4434.01,2217.00
2020,1091,2023,1,363.66,363.66
2020,1092,2023,2,2353.46,1176.73
2020,1094,2023,1,23173.12,23173.12
2020,1095,2023,3,5633.01,1877.67
2020,1097,2023,2,5419.58,2709.79
2020,1098,2023,5,4969.07,993.81
2020,1099,2023,2,5448.43,2724.22
2020,1102,2023,2,7150.36,3575.18
2020,1104,2023,2,5887.24,2943.62
2020,1105,2023,1,5517.99,5517.99
2020,1106,2023,2,2319.60,1159.80
2020,1107,2023,3,14147.78,4715.93
2020,1108,2023,3,12257.42,4085.81
2020,1109,2023,1,6269.41,6269.41
2020,1110,2023,2,1436.28,718.14
2020,1113,2023,1,2162.16,2162.16
2020,1115,2023,1,158.01,158.01
2020,1116,2023,6,34807.54,5801.26
2020,1117,2023,2,2594.57,1297.29
2020,1118,2023,1,1677.71,1677.71
2020,1119,2023,1,720.52,720.52
2020,1123,2023,1,5559.26,5559.26
2020,1124,2023,3,11666.56,3888.85
2020,1126,2023,3,7122.50,2374.17
2020,1127,2023,1,1657.33,1657.33
2020,1129,2023,1,1836.00,1836.00
2020,1130,2023,2,4571.43,2285.72
2020,1131,2023,2,5835.06,2917.53
2020,1132,2023,2,6290.30,3145.15
2020,1133,2023,2,1057.97,528.99
2020,1134,2023,3,11845.41,3948.47
2020,1135,2023,2,5577.08,2788.54
2020,1136,2023,1,4587.39,4587.39
2020,1137,2023,1,820.71,820.71
2020,1138,2023,4,7045.81,1761.45
2020,1139,2023,1,1236.91,1236.91
2020,1140,2023,1,2560.19,2560.19
2020,1141,2023,3,8835.16,2945.05
2020,1142,2023,1,647.36,647.36
2020,1144,2023,1,4219.21,4219.21
2020,1146,2023,1,5527.53,5527.53
2020,1147,2023,2,3136.35,1568.18
2020,1148,2023,3,4572.31,1524.10
2020,1149,2023,2,10381.76,5190.88
2020,1150,2023,1,1992.18,1992.18
2020,1152,2023,1,4226.75,4226.75
2020,1153,2023,1,6.57,6.57
2020,1154,2023,3,12382.59,4127.53
2020,1155,2023,2,1191.23,595.61
2020,1157,2023,2,3945.05,1972.52
2020,1158,2023,1,2326.34,2326.34
2020,1159,2023,2,8745.50,4372.75
2020,1160,2023,1,798.56,798.56
2020,1164,2023,3,4007.29,1335.76
2020,1165,2023,1,824.77,824.77
2020,1170,2023,2,3228.03,1614.01
2020,1171,2023,2,1923.57,961.78
2020,1174,2023,1,1813.53,1813.53
2020,1175,2023,2,6415.25,3207.62
2020,1177,2023,1,1379.40,1379.40
2020,1178,2023,1,3439.20,3439.20
2020,1179,2023,3,4587.79,1529.26
2020,1181,2023,3,12919.64,4306.55
2020,1182,2023,2,7283.70,3641.85
2020,1183,2023,2,256.59,128.29
2020,1184,2023,2,3848.63,1924.32
2020,1186,2023,2,1302.65,651.33
2020,1187,2023,1,2213.18,2213.18
2020,1188,2023,2,12306.86,6153.43
2020,1189,2023,1,623.53,623.53
2020,1190,2023,3,10205.05,3401.68
2020,1191,2023,2,9849.71,4924.86
2020,1192,2023,1,3370.85,3370.85
2020,1193,2023,1,10866.33,10866.33
2020,1194,2023,1,141.51,141.51
2020,1195,2023,1,2038.66,2038.66
2020,1196,2023,1,5663.46,5663.46
2020,1197,2023,1,775.49,775.49
2020,1198,2023,1,263.99,263.99
2020,1200,2023,2,608.41,304.21
2020,1202,2023,2,2156.71,1078.35
2020,1204,2023,3,16120.80,5373.60
2020,1205,2023,2,7023.10,3511.55
2020,1206,2023,2,4070.30,2035.15
2020,1207,2023,1,340.37,340.37
2020,1208,2023,1,2229.69,2229.69
2020,1210,2023,2,7333.25,3666.63
2020,1211,2023,6,5011.17,835.19
2020,1212,2023,3,27445.26,9148.42
2020,1213,2023,3,6484.90,2161.63
2020,1214,2023,1,1795.75,1795.75
2020,1215,2023,2,1115.86,557.93
2020,1216,2023,1,6498.00,6498.00
2020,1217,2023,1,10112.25,10112.25
2020,1218,2023,3,7828.51,2609.50
2020,1219,2023,1,1009.25,1009.25
2020,1220,2023,3,7842.64,2614.21
2020,1221,2023,2,1061.13,530.56
2020,1223,2023,1,2578.67,2578.67
2020,1226,2023,1,234.68,234.68
2020,1227,2023,1,1236.91,1236.91
2020,1228,2023,3,2164.71,721.57
2020,1230,2023,1,3308.82,3308.82
2020,1232,2023,2,5339.33,2669.67
2020,1233,2023,1,2454.69,2454.69
2020,1234,2023,2,2422.93,1211.46
2020,1235,2023,1,6507.07,6507.07
2020,1236,2023,1,618.66,618.66
2020,1237,2023,3,10258.94,3419.65
2020,1238,2023,1,4700.80,4700.80
2020,1239,2023,1,7341.51,7341.51
2020,1241,2023,2,6073.76,3036.88
2020,1243,2023,3,7614.94,2538.31
2020,1245,2023,2,5108.08,2554.04
2020,1246,2023,3,15815.12,5271.71
2020,1247,2023,1,7759.72,7759.72
2020,1248,2023,2,666.21,333.10
2020,1249,2023,3,30250.13,10083.38
2020,1252,2023,2,1275.86,637.93
2020,1253,2023,2,1802.87,901.44
2020,1254,2023,3,6159.13,2053.04
2020,1255,2023,1,263.04,263.04
2020,1256,2023,1,1282.93,1282.93
2020,1258,2023,1,160.46,160.46
2020,1259,2023,2,2568.96,1284.48
2020,1260,2023,1,2970.38,2970.38
2020,1261,2023,1,5473.43,5473.43
2020,1262,2023,2,8573.02,4286.51
2020,1263,2023,1,6399.05,6399.05
2020,1264,2023,2,1143.73,571.87
2020,1265,2023,1,6817.33,6817.33
2020,1266,2023,3,2623.40,874.47
2020,1267,2023,3,3921.38,1307.13
2020,1268,2023,1,5913.54,5913.54
2020,1269,2023,2,1342.97,671.49
2020,1271,2023,1,1380.72,1380.72
2020,1274,2023,1,298.66,298.66
2020,1275,2023,1,2028.34,2028.34
2020,1277,2023,1,2983.97,2983.97
2020,1278,2023,1,1786.69,1786.69
2020,1279,2023,2,15347.49,7673.75
2020,1280,2023,3,3482.55,1160.85
2020,1283,2023,4,6311.92,1577.98
2020,1284,2023,1,104.74,104.74
2020,1285,2023,1,419.63,419.63
2020,1288,2023,3,12973.50,4324.50
2020,1290,2023,2,4796.00,2398.00
2020,1291,2023,1,27.57,27.57
2020,1292,2023,1,1031.69,1031.69
2020,1293,2023,1,549.93,549.93
2020,1294,2023,1,3406.26,3406.26
2020,1296,2023,2,2803.67,1401.84
2020,1297,2023,3,10908.36,3636.12
2020,1299,2023,2,4958.39,2479.20
2020,1300,2023,1,1222.87,1222.87
2020,1301,2023,2,9044.62,4522.31
2020,1302,2023,1,551.83,551.83
2020,1304,2023,1,1495.66,1495.66
2020,1307,2023,1,2601.87,2601.87
2020,1310,2023,3,12536.79,4178.93
2020,1311,2023,2,4382.29,2191.15
2020,1312,2023,1,1900.85,1900.85
2020,1313,2023,2,9497.03,4748.52
2020,1314,2023,2,2196.52,1098.26
2020,1315,2023,1,2684.72,2684.72
2020,1316,2023,1,1751.40,1751.40
2020,1317,2023,2,3616.78,1808.39
2020,1318,2023,1,1656.26,1656.26
2020,1320,2023,1,817.97,817.97
2020,1321,2023,3,2427.06,809.02
2020,1322,2023,1,1060.07,1060.07
2020,1323,2023,3,5590.07,1863.36
2020,1324,2023,2,1983.74,991.87
2020,1325,2023,1,3435.51,3435.51
2020,1327,2023,1,1587.62,1587.62
2020,1331,2023,1,3349.45,3349.45
2020,1332,2023,2,5385.60,2692.80
2020,1335,2023,1,213.33,213.33
2020,1337,2023,3,6332.43,2110.81
2020,1339,2023,1,950.37,950.37
2020,1340,2023,1,3994.81,3994.81
2020,1341,2023,1,483.96,483.96
2020,1343,2023,3,9092.10,3030.70
2020,1344,2023,1,21.35,21.35
2020,1346,2023,2,3844.67,1922.33
2020,1349,2023,1,4061.42,4061.42
2020,1350,2023,1,1443.12,1443.12
2020,1352,2023,2,3518.44,1759.22
2020,1353,2023,1,619.57,619.57
2020,1358,2023,2,5686.52,2843.26
2020,1359,2023,1,1042.51,1042.51
2020,1361,2023,3,12447.24,4149.08
2020,1362,2023,1,378.83,378.83
2020,1363,2023,2,3459.06,1729.53
2020,1364,2023,2,24883.65,12441.83
2020,1367,2023,1,1701.28,1701.28
2020,1368,2023,1,4.98,4.98
2020,1370,2023,1,6194.65,6194.65
2020,1371,2023,1,3425.18,3425.18
2020,1373,2023,1,3094.42,3094.42
2020,1374,2023,1,346.43,346.43
2020,1377,2023,2,5856.26,2928.13
2020,1381,2023,1,1253.96,1253.96
2020,1382,2023,1,823.99,823.99
2020,1383,2023,1,12708.25,12708.25
2020,1384,2023,5,7510.20,1502.04
2020,1385,2023,1,34.18,34.18
2020,1389,2023,1,2192.21,2192.21
2020,1392,2023,2,1583.92,791.96
2020,1393,2023,4,7702.19,1925.55
2020,1394,2023,1,211.60,211.60
2020,1397,2023,1,15.09,15.09
2020,1398,2023,2,3724.95,1862.48
2020,1399,2023,2,14718.48,7359.24
2020,1400,2023,1,255.49,255.49
2020,1402,2023,1,5977.85,5977.85
2020,1403,2023,1,3925.49,3925.49
2020,1404,2023,2,4733.39,2366.70
2020,1410,2023,1,7198.68,7198.68
2020,1414,2023,1,3387.59,3387.59
2020,1418,2023,1,9558.90,9558.90
2020,1419,2023,2,4585.63,2292.81
2020,1421,2023,1,1313.47,1313.47
2020,1423,2023,2,3825.18,1912.59
2020,1433,2023,1,1855.05,1855.05
2020,1434,2023,2,4066.98,2033.49
2020,1437,2023,1,1394.95,1394.95
2020,1439,2023,4,14263.80,3565.95
2020,1440,2023,1,4652.30,4652.30
2020,1442,2023,1,2079.61,2079.61
2020,1448,2023,1,1852.27,1852.27
2020,1100,2024,1,73.15,73.15
2020,1115,2024,1,1505.94,1505.94
2020,1122,2024,1,437.76,437.76
2020,1127,2024,1,3598.98,3598.98
2020,1136,2024,1,773.51,773.51
2020,1139,2024,1,2411.13,2411.13
2020,1146,2024,1,2861.33,2861.33
2020,1148,2024,1,5378.54,5378.54
2020,1156,2024,1,1172.12,1172.12
2020,1159,2024,1,3779.08,3779.08
2020,1169,2024,1,2181.85,2181.85
2020,1170,2024,1,2024.89,2024.89
2020,1172,2024,1,759.78,759.78
2020,1176,2024,1,440.52,440.52
2020,1179,2024,1,2181.85,2181.85
2020,1181,2024,1,2861.33,2861.33
2020,1192,2024,1,12914.77,12914.77
2020,1199,2024,1,555.84,555.84
2020,1200,2024,1,657.00,657.00
2020,1205,2024,1,4004.49,4004.49
2020,1211,2024,1,50.48,50.48
2020,1250,2024,1,267.00,267.00
2020,1252,2024,1,25.27,25.27
2020,1258,2024,1,1819.93,1819.93
2020,1266,2024,2,1123.02,561.51
2020,1271,2024,1,956.39,956.39
2020,1275,2024,1,93.93,93.93
2020,1279,2024,1,286.90,286.90
2020,1286,2024,1,1390.22,1390.22
2020,1288,2024,1,1418.20,1418.20
2020,1291,2024,1,396.11,396.11
2020,1293,2024,1,81.32,81.32
2020,1295,2024,1,3503.60,3503.60
2020,1306,2024,1,77.93,77.93
2020,1307,2024,1,110.97,110.97
2020,1308,2024,1,5.21,5.21
2020,1313,2024,2,1141.68,570.84
2020,1316,2024,3,2245.41,748.47
2020,1319,2024,1,5096.25,5096.25
2020,1323,2024,2,1676.10,838.05
2020,1325,2024,1,1581.10,1581.10
2020,1328,2024,1,422.44,422.44
2020,1329,2024,3,4703.97,1567.99
2020,1333,2024,1,4754.23,4754.23
2020,1337,2024,1,180.45,180.45
2020,1338,2024,1,10014.13,10014.13
2020,1341,2024,2,7716.92,3858.46
2020,1342,2024,1,3337.27,3337.27
2020,1343,2024,1,647.23,647.23
2020,1344,2024,2,3646.48,1823.24
2020,1346,2024,1,24.05,24.05
2020,1348,2024,1,1115.72,1115.72
2020,1351,2024,1,386.82,386.82
2020,1353,2024,2,1995.71,997.86
2020,1356,2024,1,5771.92,5771.92
2020,1361,2024,1,4867.51,4867.51
2020,1362,2024,1,184.46,184.46
2020,1364,2024,3,3488.46,1162.82
2020,1365,2024,1,4867.51,4867.51
2020,1366,2024,1,1071.93,1071.93
2020,1369,2024,2,4677.32,2338.66
2020,1370,2024,1,400.40,400.40
2020,1372,2024,1,2128.88,2128.88
2020,1373,2024,1,878.56,878.56
2020,1376,2024,1,40.29,40.29
2020,1377,2024,1,2234.79,2234.79
2020,1382,2024,1,650.85,650.85
2020,1384,2024,1,640.00,640.00
2020,1386,2024,1,18224.32,18224.32
2020,1389,2024,1,156.16,156.16
2020,1392,2024,1,217.46,217.46
2020,1394,2024,2,2504.02,1252.01
2020,1398,2024,1,317.59,317.59
2020,1399,2024,1,532.17,532.17
2020,1402,2024,1,4450.80,4450.80
2020,1409,2024,1,906.91,906.91
2020,1411,2024,1,2072.64,2072.64
2020,1414,2024,1,400.40,400.40
2020,1415,2024,2,4100.96,2050.48
2020,1416,2024,1,714.25,714.25
2020,1417,2024,2,1695.65,847.83
2020,1418,2024,1,3043.65,3043.65
2020,1422,2024,2,976.10,488.05
2020,1425,2024,1,902.51,902.51
2020,1428,2024,1,975.32,975.32
2020,1431,2024,1,3667.46,3667.46
2020,1432,2024,2,1815.15,907.58
2020,1434,2024,1,1167.00,1167.00
2020,1435,2024,1,1452.27,1452.27
2020,1436,2024,2,2081.79,1040.89
2020,1437,2024,2,622.63,311.31
2020,1441,2024,2,10317.19,5158.59
2020,1443,2024,1,282.04,282.04
2020,1444,2024,1,5070.63,5070.63
2020,1445,2024,2,5439.90,2719.95
2020,1447,2024,1,2575.46,2575.46
2020,1448,2024,1,218.50,218.50
2020,1449,2024,1,1704.43,1704.43
2020,1451,2024,1,92.82,92.82
2020,1453,2024,1,4450.80,4450.80
2020,1454,2024,1,1030.99,1030.99
2020,1455,2024,1,4048.03,4048.03
2020,1459,2024,2,7641.75,3820.88
2020,1463,2024,2,357.72,178.86
2020,1464,2024,1,3582.01,3582.01
2020,1465,2024,1,721.06,721.06
2020,1466,2024,1,542.74,542.74
2020,1469,2024,3,9590.51,3196.84
2020,1470,2024,1,741.18,741.18
2020,1472,2024,2,3878.87,1939.44
2020,1475,2024,4,5348.93,1337.23
2020,1477,2024,2,379.54,189.77
2020,1478,2024,2,186.44,93.22
2020,1479,2024,1,745.97,745.97
2020,1484,2024,2,3682.13,1841.07
2020,1485,2024,1,450.92,450.92
2020,1487,2024,1,1281.31,1281.31
2020,1489,2024,1,1945.00,1945.00
2020,1491,2024,1,2120.03,2120.03
2020,1492,2024,1,3025.98,3025.98
2020,1495,2024,3,9614.24,3204.75
2020,1498,2024,2,1121.24,560.62
2020,1505,2024,2,4033.61,2016.80
2020,1508,2024,1,6241.67,6241.67
2020,1510,2024,2,1016.54,508.27
2020,1514,2024,1,4470.66,4470.66
2020,1518,2024,1,2398.76,2398.76
2020,1519,2024,1,1040.60,1040.60
2020,1526,2024,1,2624.34,2624.34
2020,1528,2024,1,264.86,264.86
2020,1530,2024,1,3668.63,3668.63
2020,1533,2024,1,630.32,630.32
2021,0,2021,4663,12912477.41,2769.14
2021,1,2021,2,9225.66,4612.83
2021,3,2021,1,20061.44,20061.44
2021,4,2021,1,3317.60,3317.60
2021,5,2021,1,4395.80,4395.80
2021,7,2021,1,4490.04,4490.04
2021,8,2021,1,1309.55,1309.55
2021,9,2021,3,7338.74,2446.25
2021,13,2021,1,1571.71,1571.71
2021,14,2021,4,25661.16,6415.29
2021,15,2021,2,14060.80,7030.40
2021,16,2021,3,9621.32,3207.11
2021,17,2021,1,2772.11,2772.11
2021,20,2021,3,22561.59,7520.53
2021,21,2021,2,19434.35,9717.17
2021,22,2021,2,8665.35,4332.68
2021,23,2021,1,1463.35,1463.35
2021,24,2021,3,14962.87,4987.62
2021,26,2021,2,16594.68,8297.34
2021,27,2021,2,9508.08,4754.04
2021,28,2021,3,4848.04,1616.01
2021,30,2021,3,9049.70,3016.57
2021,31,2021,4,12865.39,3216.35
2021,33,2021,1,934.12,934.12
2021,34,2021,2,5417.16,2708.58
2021,35,2021,2,2481.02,1240.51
2021,36,2021,4,9796.09,2449.02
2021,37,2021,2,8239.31,4119.65
2021,38,2021,1,9550.76,9550.76
2021,39,2021,1,4688.92,4688.92
2021,40,2021,2,13050.96,6525.48
2021,41,2021,4,32817.07,8204.27
2021,43,2021,3,25389.78,8463.26
2021,44,2021,1,1007.32,1007.32
2021,45,2021,1,5593.23,5593.23
2021,46,2021,2,10030.79,5015.39
2021,48,2021,2,10549.25,5274.62
2021,49,2021,1,4937.91,4937.91
2021,52,2021,1,1886.52,1886.52
2021,55,2021,2,7552.37,3776.19
2021,57,2021,3,25082.70,8360.90
2021,59,2021,1,781.98,781.98
2021,60,2021,1,6137.58,6137.58
2021,61,2021,1,28483.18,28483.18
2021,62,2021,2,9033.75,4516.88
2021,65,2021,2,7759.24,3879.62
2021,67,2021,1,5973.49,5973.49
2021,68,2021,1,2399.35,2399.35
2021,69,2021,4,16234.23,4058.56
2021,72,2021,3,9330.93,3110.31
2021,73,2021,1,10064.78,10064.78
2021,75,2021,1,1806.21,1806.21
2021,76,2021,1,7993.50,7993.50
2021,78,2021,4,14383.24,3595.81
2021,79,2021,1,1113.81,1113.81
2021,80,2021,1,1225.71,1225.71
2021,81,2021,2,26192.53,13096.27
2021,84,2021,5,27384.37,5476.87
2021,87,2021,2,9871.04,4935.52
2021,89,2021,2,9600.28,4800.14
2021,90,2021,4,29529.61,7382.40
2021,91,2021,2,10278.79,5139.40
2021,92,2021,1,4803.97,4803.97
2021,93,2021,2,3515.34,1757.67
2021,94,2021,1,10064.78,10064.78
2021,98,2021,3,15373.56,5124.52
2021,99,2021,1,3887.22,3887.22
2021,102,2021,2,7048.47,3524.24
2021,104,2021,1,5353.06,5353.06
2021,106,2021,1,3063.78,3063.78
2021,107,2021,2,20499.51,10249.75
2021,108,2021,3,19808.54,6602.85
2021,109,2021,1,3002.28,3002.28
2021,112,2021,2,2737.86,1368.93
2021,113,2021,1,4699.13,4699.13
2021,114,2021,1,19770.99,19770.99
2021,115,2021,1,2618.70,2618.70
2021,117,2021,1,2379.81,2379.81
2021,118,2021,1,5118.47,5118.47
2021,119,2021,2,7559.99,3780.00
2021,120,2021,1,2940.25,2940.25
2021,122,2021,2,12942.63,6471.31
2021,123,2021,1,5516.85,5516.85
2021,124,2021,2,9563.42,4781.71
2021,125,2021,2,7937.40,3968.70
2021,126,2021,1,890.94,890.94
2021,127,2021,1,3694.37,3694.37
2021,128,2021,1,488.51,488.51
2021,129,2021,2,8934.26,4467.13
2021,131,2021,1,12207.01,12207.01
2021,133,2021,2,11891.73,5945.86
2021,134,2021,2,9335.04,4667.52
2021,135,2021,3,15557.03,5185.68
2021,137,2021,2,32637.18,16318.59
2021,138,2021,1,5897.01,5897.01
2021,140,2021,3,45988.28,15329.43
2021,141,2021,2,2399.68,1199.84
2021,143,2021,1,2306.54,2306.54
2021,144,2021,1,2841.12,2841.12
2021,145,2021,2,7173.28,3586.64
2021,147,2021,1,1635.57,1635.57
2021,149,2021,2,13456.49,6728.24
2021,150,2021,2,8407.41,4203.70
2021,152,2021,2,16247.58,8123.79
2021,154,2021,2,10437.31,5218.65
2021,155,2021,1,10216.18,10216.18
2021,162,2021,3,10335.89,3445.30
2021,163,2021,2,4695.37,2347.68
2021,164,2021,1,5741.82,5741.82
2021,167,2021,1,4937.38,4937.38
2021,170,2021,1,2290.06,2290.06
2021,171,2021,1,4091.17,4091.17
2021,173,2021,2,19303.27,9651.63
2021,174,2021,1,5486.98,5486.98
2021,175,2021,3,13385.19,4461.73
2021,177,2021,1,132.95,132.95
2021,179,2021,1,6261.05,6261.05
2021,180,2021,1,25414.08,25414.08
2021,183,2021,1,2717.50,2717.50
2021,184,2021,1,20186.06,20186.06
2021,185,2021,3,15163.86,5054.62
2021,186,2021,1,3812.59,3812.59
2021,187,2021,1,2278.77,2278.77
2021,188,2021,4,33801.62,8450.41
2021,189,2021,3,9684.03,3228.01
2021,190,2021,1,1426.11,1426.11
2021,191,2021,2,8175.73,4087.86
2021,195,2021,1,907.41,907.41
2021,196,2021,1,11125.42,11125.42
2021,197,2021,1,472.62,472.62
2021,200,2021,2,12876.17,6438.09
2021,201,2021,1,5482.76,5482.76
2021,204,2021,1,6179.33,6179.33
2021,205,2021,3,8682.77,2894.26
2021,206,2021,1,3593.14,3593.14
2021,209,2021,1,5360.13,5360.13
2021,211,2021,2,5735.09,2867.55
2021,212,2021,1,5074.88,5074.88
2021,213,2021,1,5453.41,5453.41
2021,215,2021,1,3639.88,3639.88
2021,216,2021,1,23863.09,23863.09
